dataset,epoch,test_acc,time
MNIST,0,73.54767628205128,680.6038775444031
MNIST,1,74.79967948717949,661.3892476558685
MNIST,2,71.96514423076923,658.5146055221558
MNIST,3,74.38902243589743,512.1876602172852
MNIST,4,71.9551282051282,531.2142958641052
MNIST,5,65.26442307692308,545.0879030227661
MNIST,6,71.34415064102564,550.7054538726807
MNIST,7,69.20072115384616,565.4260406494141
MNIST,8,69.38100961538461,502.63276743888855
MNIST,9,74.34895833333333,477.12944054603577
