dataset,epoch,test_acc,time
MNIST,0,56.73076923076923,414.13720512390137
MNIST,1,56.720753205128204,443.87557792663574
MNIST,2,59.39503205128205,442.2088441848755
MNIST,3,57.321714743589745,441.7785921096802
MNIST,4,58.18309294871795,443.47882986068726
MNIST,5,55.94951923076923,443.35623812675476
MNIST,6,56.65064102564103,442.8833179473877
MNIST,7,57.04126602564103,442.4211354255676
MNIST,8,57.44190705128205,442.1563210487366
MNIST,9,58.84415064102564,441.57373785972595
