dataset,epoch,test_acc,time
MNIST,0,30.048076923076923,395.33322048187256
MNIST,1,28.776041666666668,412.1549732685089
MNIST,2,32.75240384615385,408.57288098335266
MNIST,3,26.762820512820515,495.7796325683594
MNIST,4,34.83573717948718,494.6368658542633
MNIST,5,26.782852564102566,490.4806776046753
MNIST,6,25.02003205128205,486.93051052093506
MNIST,7,30.228365384615383,483.0266275405884
MNIST,8,33.97435897435897,485.48828887939453
MNIST,9,26.752804487179485,484.3614070415497
