dataset,epoch,test_acc,time
MNIST,0,37.219551282051285,799.4330296516418
MNIST,1,48.49759615384615,1018.2551436424255
MNIST,2,42.37780448717949,1037.5445096492767
MNIST,3,47.786458333333336,1231.6539940834045
MNIST,4,42.84855769230769,1322.1639580726624
MNIST,5,48.747996794871796,1712.1133880615234
MNIST,6,35.14623397435897,1874.0970821380615
MNIST,7,41.10576923076923,1461.8958084583282
MNIST,8,56.380208333333336,1323.2456641197205
MNIST,9,48.10697115384615,1177.8097064495087
