dataset,epoch,test_acc,time
MNIST,0,9.565304487179487,692.2394585609436
MNIST,1,10.056089743589743,734.4765708446503
MNIST,2,10.286458333333334,722.4282650947571
MNIST,3,9.85576923076923,791.8782024383545
MNIST,4,10.31650641025641,796.1621820926666
MNIST,5,10.056089743589743,752.7487111091614
MNIST,6,9.795673076923077,976.2314057350159
MNIST,7,10.076121794871796,990.9618813991547
MNIST,8,10.356570512820513,804.4000399112701
MNIST,9,10.086137820512821,980.4568374156952
