dataset,epoch,test_acc,time
MNIST,0,53.95633012820513,423.49447417259216
MNIST,1,79.23677884615384,420.08477759361267
MNIST,2,69.5713141025641,397.8183708190918
MNIST,3,59.49519230769231,372.1043350696564
MNIST,4,68.44951923076923,379.6516947746277
MNIST,5,65.53485576923077,512.1252088546753
MNIST,6,73.58774038461539,577.4150943756104
