dataset,epoch,train_acc,test_acc,time
MNIST,0,73.47418623265742,11.007612179487179,516.4915769100189
MNIST,1,99.78321771611526,5.428685897435898,575.4735853672028
MNIST,2,99.92162486659552,10.176282051282051,542.1931929588318
MNIST,3,99.95664354322305,10.096153846153847,523.0793812274933
MNIST,4,100.0,10.286458333333334,535.3028092384338
MNIST,5,100.0,10.096153846153847,537.307079076767
MNIST,6,99.88160352187833,16.10576923076923,633.7675244808197
