dataset,epoch,test_acc,time
MNIST,0,75.26041666666667,631.8286263942719
MNIST,1,71.484375,573.5476379394531
MNIST,2,68.85016025641026,520.9110679626465
MNIST,3,63.151041666666664,636.0335683822632
MNIST,4,68.2391826923077,577.3904068470001
MNIST,5,64.79366987179488,493.8449692726135
MNIST,6,64.9639423076923,487.7544331550598
MNIST,7,69.6113782051282,489.59721398353577
MNIST,8,73.34735576923077,486.8855435848236
MNIST,9,59.93589743589744,489.3841383457184
