dataset,epoch,test_acc,time
MNIST,0,75.13020833333333,442.7973246574402
MNIST,1,66.95713141025641,439.2469964027405
MNIST,2,72.44591346153847,406.9531090259552
MNIST,3,64.47315705128206,374.78522515296936
MNIST,4,70.47275641025641,370.93367886543274
MNIST,5,66.55649038461539,391.75443863868713
MNIST,6,75.62099358974359,428.22122073173523
MNIST,7,71.28405448717949,376.9965572357178
MNIST,8,74.19871794871794,360.415235042572
MNIST,9,63.22115384615385,383.0597541332245
