dataset,epoch,test_acc,time
MNIST,0,9.805689102564102,516.3557977676392
MNIST,1,9.805689102564102,578.1148104667664
MNIST,2,9.805689102564102,560.6725580692291
MNIST,3,9.805689102564102,381.5845127105713
MNIST,4,9.805689102564102,396.28250217437744
MNIST,5,9.805689102564102,390.0683841705322
MNIST,6,9.805689102564102,500.41882848739624
MNIST,7,9.805689102564102,527.6428024768829
MNIST,8,9.805689102564102,551.1292655467987
MNIST,9,9.805689102564102,506.6021571159363
