dataset,epoch,test_acc,time
MNIST,0,78.95633012820512,2656.7308900356293
MNIST,1,76.92307692307692,2635.263393640518
MNIST,2,76.2920673076923,2634.4155514240265
MNIST,3,76.61258012820512,2620.498733520508
MNIST,4,77.63421474358974,2614.0999500751495
MNIST,5,77.4238782051282,2505.3534910678864
MNIST,6,77.13341346153847,2451.612842798233
MNIST,7,78.15504807692308,2453.3734261989594
MNIST,8,80.00801282051282,2452.032247543335
MNIST,9,79.50721153846153,2455.6633331775665
