dataset,epoch,test_acc,time
MNIST,0,30.328525641025642,90.31486439704895
MNIST,1,34.32491987179487,95.2231719493866
MNIST,2,32.22155448717949,91.4382164478302
MNIST,3,32.76241987179487,89.38781332969666
MNIST,4,22.235576923076923,89.09129023551941
MNIST,5,27.904647435897434,88.99227237701416
MNIST,6,23.13701923076923,89.08694291114807
MNIST,7,36.41826923076923,88.99204111099243
MNIST,8,26.5625,88.96448016166687
MNIST,9,29.417067307692307,89.02892780303955
