dataset,epoch,test_acc,time
MNIST,0,22.666266025641026,89.72602987289429
MNIST,1,15.334535256410257,90.419278383255
MNIST,2,23.467548076923077,89.94056749343872
MNIST,3,28.435496794871796,90.02286720275879
MNIST,4,16.356169871794872,89.44764733314514
MNIST,5,18.048878205128204,90.17795825004578
MNIST,6,19.841746794871796,89.46663117408752
MNIST,7,24.69951923076923,90.6285355091095
MNIST,8,14.322916666666666,90.97495651245117
MNIST,9,22.405849358974358,90.20922470092773
