Epoch,Accuracy,Total_G_FPO,Total_GB_Data,Weight_Entropy,ID_L1,Time_s
1,95.58,3139.5,51.17168,4.15230495924398,10.929830829218005,22.10092043876648
2,96.93,6279.0,102.34336,4.1462937401747,9.545103203783993,43.89419913291931
3,96.77,9418.5,153.51504,4.183397881500201,8.86625346663035,65.98926162719727
4,96.87,12558.0,204.68672,4.228823912201488,11.716524514470947,90.15302610397339
5,97.3,15697.5,255.8584,4.206833814919364,10.871530835948205,116.1430311203003
